meta_url,name,num,lat,lon,junk
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LGC,LOS GATOS CREEK NEAR COALINGA,1080,36.217,120.45 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LGN,TUOLUMNE R BLW LA GRANGE DAM NR LA GRANG,170,37.666,120.441 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LGR,LA GRANGE RELEASE,52,37.667,120.462 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LGS,LOG SPRING,5100,39.833,122.783 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LGT,LAGUNITAS LAKE,799,37.947,122.597 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LGV,LITTLE GRASS VALLEY,5047,39.724,121.019 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LIC,LICHAU CREEK,600,38.317,122.633 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LIR,"LIBERTY ISLAND - RD2068,0,38.329,121.693 
LIS'",http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LIS,YOLO BYPASS AT LISBON,0,38.475
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LIV,LIVERMORE,800,37.711,121.81 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LIY,LIBERTY ISLAND - YOLO BYPASS,0,38.329,121.693 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LKB,LOWER KIBBIE,6700,38.033,119.878 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LKC,LIME KILN CANYON,4790,35.09,118.448 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LKL,LOWER KLAMATH NWR,4098,41.999,121.7 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LKP,LAKEPORT,1315,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LKR,LEESVILLE KEEGAN RS,1330,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LKS,LAKESHORE,1100,40.867,122.383 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LLL,LAKE LUCILLE,8200,38.86,120.112 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LLM,LITTLE LAGUNA MEADOW,5500,32.928,116.49 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LLP,LOWER LASSEN PEAK,8250,40.468,121.507 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LLY,LLOYD MEADOW,5600,36.147,118.477 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LMC,LEMON COVE,513,36.383,119.033 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LMD,LONG MEADOW (KINGS R),8500,37.13,118.92 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LMO,LOOMIS OBSERVATORY,733,38.815,121.113 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LMS,LA MESA,530,32.766,117.024 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LMW,LONG MEADOW (AMERICAN R),5600,38.972,120.372 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LNB,SUTTER BYPASS AT LONGBRIDGE,64,39.148,121.84 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LNC,LANCASTER FSS FAA,2340,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LND,LINDSAY,420,36.2,119.05 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LNG,LEXINGTON RESERVOIR,659,37.202,121.988 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LNV,LONG VALLEY TO TINEMAHA,9999,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LOD,LODI,40,38.1,121.283 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LOG,LOG LAKE,5300,41.547,123.1 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LOL,LOON LAKE (SNOW COURSE),6400,38.983,120.32 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LON,LOON LAKE (SMUD),6410,38.983,120.323 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LOR,LINDA CREEK AT OAK RIDGE ROAD,150,38.731,121.266 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LOS,LAKE LOIS,8600,38.925,120.197 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LOT,LOWER OTAY,485,32.609,116.927 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LPA,LAKE PALMDALE,2980,34.5372,118.1014 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LPC,LAPACHET RANCH,260,38.032,120.976 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LPN,LOWER PINE CREEK,6320,35.977,118.132 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LPT,LA PORTE (SNOW COURSE),5000,39.678,120.987 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LPZ,LA PANZA,1650,35.398,120.197 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LRA,LEROY ANDERSON,640,37.165,121.632 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LRM,LAUREL MOUNTAIN,4390,35.478,117.699 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LRS,LOST RIVER,4480,41.926,121.075 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LRT,LITTLE RIVER NEAR TRINIDAD,18,41.011,124.081 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LS2,LAKE SPAULDING,2,5200,39.32,120.637 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LSA,LOS ALTOS HILLS,2001,37.3581,122.1472 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LSB,LOS BANOS,120,37.05,120.867 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LSF,LAS FLORES-CAMP PENDELTON,100,33.289,117.439 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LSG,LOS GATOS,646,37.2068,121.9428 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LSH,LITTLE SHASTA,6200,41.808,122.195 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LSM,LOS MEDONOS,130,37.9973,121.8564 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LSO,LOS OSOS,130,35.322,120.801 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LSP,LAKE SPAULDING (PG&E),5156,39.317,120.633 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LTB,LAS TABLAS,900,35.657,120.922 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LTH,LOST HORSE,4100,34.017,116.183 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LTJ,LITTLE TUJUNGA,1390,34.294,118.361 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LTK,LITTLE TRUCKEE R BL BOCA RES,5500,39.387,120.094 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LTM,LOWER THUNDER MOUNTAIN,7500,34.272,117.612 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LTR,LAS TRAMPAS,1760,37.834,122.067 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LTT,LETTERBOX,5600,39.857,121.263 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LUM,LUMBERYARD,6500,38.545,120.305 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LUS,SAN LUIS RESERVOIR (STATE),543,37.001,121.002 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LVC,LAKE VALLEY CANAL,5410,39.299,120.642 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LVD,LOVELAND RESERVOIR,1366,32.779,116.792 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LVG,LEEVINING RS,6797,37.95,119.117 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LVH,LIVERMORE CO F P,480,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LVM,LEAVITT MEADOWS,7200,38.305,119.552 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LVN,LONG VALLEY NORTH,7200,37.637,118.812 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LVO,LIVE OAK CANYON - LIVE OAK DAM,1510,34.134,117.744 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LVQ,LOS VAQUEROS RESERVOIR,472,37.838,121.726 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LVS,LONG VALLEY SOUTH,7300,37.573,118.668 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LVT,LEAVITT LAKE,9600,38.282,119.621 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LVY,LAKE VALLEY RESERVOIR,5855,39.3,120.583 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LWB,LOWER BEAR,5824,38.538,120.257 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LWD,LOWDEN,3120,40.69,122.831 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LWL,CACHE CREEK AT LOWER LAKE,1280,38.924,122.565 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LWM,LITTLE WHITNEY MEADOW,8500,36.378,118.347 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LWS,LEWISTON (WATER QUALITY),2070,40.719,122.803 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LXN,LEXINGTON,5600,39.68,121.005 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LYC,LYTLE CREEK,2792,34.234,117.48 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LYN,LYONS CREEK,6700,38.812,120.243 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LYO,LYONS VALLEY,3200,39.125,123.071 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LYS,LYONS RESERVOIR,4134,38.094,120.166 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=LYT,LYTLE CREEK R S,2730,34.233,117.483 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MAC,MARSH CREEK RESERVOIR,205,37.89,121.725 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MAD,MAD RIVER RS,2775,40.45,123.533 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MAH,MAHOGANY,7530,36.03,118.219 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MAL,SACRAMENTO RIVER AT MALLARD ISLAND,0,38.044,121.919 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MAM,MAMMOTH PASS (LADWP),9300,37.61,119.033 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MAP,MAPEL RANCH,2640,36.039,120.483 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MAR,MARIPOSA CREEK DAM,459,37.292,120.147 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MAS,MAIN AVE DIVERSION (SANTA CLARA),9999,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MAT,MATILIJA DAM,1138,34.486,119.307 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MB3,MIDDLE BOULDER,3,6200,41.225,122.811 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MBB,MERCED RIVER NEAR BRICEBURG,1150,37.599,119.978 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MBD,MAD R BL RUTH DAM,2560,40.371,123.435 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MBK,KINGS RIVER AT MEADOWBROOK,8150,37.081,118.862 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MBL,MIDDLE BOULDER,1,6600,41.217,122.807 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MBR,MEADOWBROOK (PG&E),8021,37.082,118.863 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MBS,MONO BASIN,6370,37.979,119.136 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MBV,MARBLE VALLEY,5900,41.567,123.198 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCB,MIRANDA CABIN,6200,39.12,120.362 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCC,COSUMNES RIVER NEAR MCCONNELL,5,38.358,121.343 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCD,MCCLOUD RIVER NEAR MCCLOUD,2711,41.186,122.059 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCF,METCALF GAP,3300,37.41,119.765 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCH,MILL CREEK BELOW HWY,99,230,40.043,122.101 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCI,MCINTIRE ROAD,180,38.22,121.038 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCK,BEAR CREEK AT MC KEE ROAD,187,37.309,120.444 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCL,MCCLOUD DAM (PG&E),2690,41.13,122.071 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCM,MORRISON CREEK AT MACK ROAD,13,38.478,121.458 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCN,MOCCASIN,938,37.82,120.3 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCO,LAKE MCCLOUD,2700,41.135,122.074 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCP,MCELROY PASS,5300,40.695,121.48 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCR,LAKE MCCLURE,867,37.584,120.267 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCS,LAKE MC SWAIN,425,37.52,120.309 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MCT,MCCLOUD TUNNEL,9999,41.135,122.074 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MD1,MUD SPRINGS (SNOW COURSE),5800,38.543,120.208 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MD2,MOUNT DYER,2,6050,40.258,121.047 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDC,MEDICINE LAKE,6700,41.587,121.613 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDE,MODESTO IRRIG DISTRICT OFFICE,91,37.65,121.001 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDF,MAD RIVER (USFS),2775,40.463,123.524 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDH,MT DIABLO PARK HEADQUARTERS,1600,37.8503,121.9317 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDL,MUD LAKE,7900,38.615,120.14 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDM,MIDDLE RIVER AT MIDDLE RIVER,10,37.943,121.534 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDN,MODOC NWR,4380,41.459,120.354 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDO,MODESTO RESERVOIR,91,37.657,120.675 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDP,MERCED AT POHONO BRIDGE,3862,37.717,119.665 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDR,MADERA,270,36.95,120.033 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDS,MERCED RIVER-NORTH SIDE CANAL,9999,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDW,MEADOW LAKE,7200,39.417,120.508 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDY,MOUNT DYER,1,7100,40.243,121.035 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MDZ,MENDEZ RANCH,322,38.062,120.924 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MEA,LAKE MEAD,3700,36.016,114.736 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MED,MEDICINE LAKE,6700,41.592,121.61 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MEN,SAN JOAQUIN RIVER NEAR MENDOTA,170,36.783,120.367 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MER,FEATHER RIVER AT MERRIMAC,1560,39.709,121.27 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MFD,MARSH CREEK FIRE DEPARTMENT,680,37.893,121.865 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MFF,MERCED FALLS FOREBAY,345,37.523,120.329 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MFR,MORRISON CREEK AT FLORIN ROAD,20,38.499,121.452 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MFS,MERCED,153,37.283,120.517 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MGN,MAGOON,3150,37.489,119.811 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MHB,COSUMNES RIVER AT MICHIGAN BAR,168,38.5,121.044 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MHG,MOUNT HOUGH,6700,40.042,120.878 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MHP,MAMMOTH PASS (USBR),9300,37.61,119.033 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MHR,MIDDLE RIVER AT HOWARD ROAD BRIDGE,20,37.877,121.384 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MHV,LAKE MOHAVE,644,35.197,114.567 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MHW,LAKE MATHEWS,1404,33.833,117.46 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MI1,FRIANT DAM MADERA CANAL,581,37.001,119.705 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MI2,FRIANT DAM FK CANAL,581,37.001,119.705 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MIC,MIOCENE CANAL,1000,39.69,121.56 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MID,MID CANAL AT LA GRANGE,296,37.672,120.443 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MIL,FRIANT DAM (MILLERTON),581,37.001,119.705 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MIN,MINERAL,4957,40.348,121.609 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MIS,MEYERS FIRE STATION,6400,38.848888,120.01889 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MKM,MOKELUMNE-MOKELUMNE HILL,575,38.313,120.719 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MKV,MARKLEEVILLE,5530,38.7,119.783 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MKW,MOKELUMNE AT WEST POINT,1950,38.368,120.544 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MLB,MALIBU,1575,34.0617,118.644 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MLC,MILL CREEK NEAR LA CANADA,3510,34.383,118.067 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MLD,MCCLOUD,3280,41.25,122.133 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MLF,MILL CREEK FLAT,5900,39.942,121.19 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MLL,MILL CREEK NEAR YUCAIPA,2950,34.083,117.035 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MLM,MILL CREEK NR LOS MOLINOS,385,40.055,122.023 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MLO,MILO,2002,36.232,118.871 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MLR,MALLORY RIDGE,2040,37.817,121.779 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MLW,SACTO R AT MOULTON WEIR (CREST,76.8') 85,39.333,122.017 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MMC,MERCED MAIN CANAL,9999,37.57,120.27 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MMD,MOUNT MADONNA,1822,37.011,121.702 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MMF,MERCED RIVER BELOW MERCED FALLS,310,37.522,120.331 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MMR,MIRAMAR,720,32.9,117.1 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MMT,MAMMOTH,8300,37.62,118.992 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MMW,MOUNTAIN MEADOWS,5046,40.283,121.017 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MN1,MINARETS NO,1,8300,37.65,118.995 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MN2,MINARETS,2,9000,37.663,119.017 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MN3,MINARETS,3,8200,37.653,118.992 
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNC,LAKE MENDOCINO,760,39.199,123.182 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNF,MANKER FLAT,6500,34.267,117.627 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNG,MINING RIDGE,4710,36.081,121.496 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNH,MOUNTAIN HOME,5400,36.242,118.71 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNK,MINERAL KING,8000,36.437,118.587 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNL,MONO LAKE,6450,99.999,999.999 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNM,MILL CK NR MUGGINSVILLE,2840,41.5817,122.9594 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNP,MONO PASS,11450,37.438,118.773 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNR,MINERAL (OBSERVER),4875,40.35,121.6 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNS,MEANS LAKE,2900,34.391,116.517 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNT,MONITOR PASS,8350,38.67,119.615 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNV,SANTA CLARA R AT MONTALVO,120,34.279,119.141 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MNZ,MANZANITA LAKE (CDF),5750,40.543,121.582 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MOC,MONTCLAIR,1208,34.094,117.682 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MOD,TUOLUMNE RIVER AT MODESTO,90,37.65,121.001 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MOJ,MOJAVE RIVER SINK,950,35.058,116.083 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MOM,MONACHE MEADOWS,8000,36.2,118.172 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MON,MORAN DRAIN,54,37.4362,121.0363 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MOR,MORENA DAM,3053,32.683,116.55 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MPC,MAPLE CREEK,1680,40.796,123.937 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MPD,MWCD PARKS CK DIVERSION NR EDGEWOOD,3000,41.4522,122.4633 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MPG,MARIPOSA GROVE,6400,37.5,119.6 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MPL,MAMMOTH POOL,3330,37.329,119.328 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MPN,MOUNT PINOS,8600,34.813,119.128 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MPS,MERIDIAN PUMPS,50,39.148,121.918 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRA,MARICOPA,675,35.083,119.383 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRC,MERCED R NR MERCED FALLS,311,37.522,120.331 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRD,EEL RIVER SF NR MIRANDA (AT SYLVANDALE),218,40.183,123.783 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRE,MATTOLE RIVER NEAR ETTERSBURG,626,40.139,123.99 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRF,MAD R ABV RUTH RESERVOIR NR FOREST GLEN,2700,40.284,123.334 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRH,MARSH CREEK FIRE,740,37.8949,121.8635 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRI,MARION MOUNTAIN,6700,33.797,116.732 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRL,MARLETTE LAKE,8000,39.173,119.905 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRM,MORAINE MEADOWS,8400,36.72,118.572 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRN,MORMON ROCK,3300,34.317,117.502 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRO,MOUNT ROSE,9000,39.353,119.898 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRP,MARIPOSA RANGER STATION,2250,37.501,120.066 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRR,MURRAY RES,542,32.782,117.047 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRS,MORMON SLOUGH AT BELLOTA (USACE),130,38.054,121.012 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRT,MARTIS CREEK RESERVOIR,5745,39.327,120.113 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRV,MERCED RIVER (BLM),2600,37.65,120.083 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRY,YUBA RIVER NEAR MARYSVILLE,88,39.176,121.524 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MRZ,MARTINEZ,8,38.028,122.138 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MSB,MORMON SLOUGH AT BELLOTA (ALERT),125,38.053,121.01 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MSC,MOUNT SHASTA CITY,3590,41.317,122.317 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MSD,SAN JOAQUIN RIVER AT MOSSDALE BRIDGE,31,37.786,121.306 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MSG,MUD SLOUGH NR GUSTINE,70,37.2625,120.9056 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MSH,MOUNT SHASTA,7900,41.372,122.23 ,
http://cdec.water.ca.gov/cgi-progs/staMeta?station_id=MSK,MOUNT ROSE SKI AREA,8900,39.326,119.902 ,
